MSOA11CD,rail_entry_total,rail_exit_total,bus_alighting_total,bus_boarding_total,origin_total,destination_total,od_origin_total,od_destination_total,dominant_lnwc,dominant_lnwc_purity,fitted_log,residual_log,std_residual,direction,mismatch_quartile
E02000604,0.0,0.0,897.79557,1071.58478,1071.58478,897.79557,2259,2043,5,0.6,7.63408435580463,-0.8330287442995497,-0.8521956565203764,destination,Q1_most_negative
E02000605,0.0,0.0,233.24573,142.70179000000002,142.70179000000002,233.24573,910,939,5,1.0,6.806337539503602,-1.349966846939683,-1.3810278352109533,destination,Q1_most_negative
E02000606,0.0,0.0,4341.65545,6702.81059,6702.81059,4341.65545,10447,8015,5,0.4,9.090269689075065,-0.7140283942487589,-0.7304572625794087,destination,Q1_most_negative
E02000607,0.0,0.0,256.27929,129.01674,129.01674,256.27929,567,892,6,0.75,6.751679028296387,-1.2015168019488964,-1.2291621470013858,destination,Q1_most_negative
E02000608,0.0,0.0,1333.92655,1873.4851,1873.4851,1333.92655,2936,2496,3,0.5,7.847399060766671,-0.650767510172499,-0.665740827514784,destination,Q2
E02000609,0.0,0.0,1196.86318,986.13069,986.13069,1196.86318,673,980,5,0.6,6.851831070877651,0.23646349426394053,0.24190421292941455,destination,Q3
E02000610,0.0,0.0,547.04797,541.02681,541.02681,547.04797,793,1090,5,0.6,6.965081183391156,-0.6587183637778855,-0.6738746199613305,destination,Q2
E02000611,0.0,0.0,493.26064,287.54152,287.54152,493.26064,763,1206,6,0.6,7.072753596969962,-0.8696906075839292,-0.8897010617836281,destination,Q1_most_negative
E02000612,0.0,0.0,712.71785,464.55846,464.55846,712.71785,237,404,6,0.4,5.909103819373485,0.6613838967993964,0.6766014834444786,destination,Q4_most_positive
E02000613,0.0,0.0,1101.29325,487.68038,487.68038,1101.29325,559,799,5,0.8,6.634489017040815,0.3706590443498756,0.3791874287730126,destination,Q3
E02000614,0.0,0.0,879.5947,712.6102099999999,712.6102099999999,879.5947,1156,1453,6,0.8,7.271148837977842,-0.4905513632979659,-0.5018383146600645,destination,Q2
E02000615,0.0,0.0,427.19847,229.94717,229.94717,427.19847,630,861,5,0.6,6.714029724653669,-0.6544429216011531,-0.6695008053989302,destination,Q2
E02000616,0.0,0.0,213.87534,99.73599,99.73599,213.87534,199,297,6,0.5,5.582182326733728,-0.212124280716667,-0.21700498560977496,destination,Q2
E02000617,0.0,0.0,509.57626,301.34578,301.34578,509.57626,1130,1376,7,0.6,7.213167906952659,-0.9776278975465775,-1.0001218489559764,destination,Q1_most_negative
E02000619,1655.30159913,3515.6392763,793.70889,632.22464,2287.52623913,4309.3481663,867,1019,1,0.6,6.8933742492116075,1.4753997116676576,1.509346747658529,destination,Q4_most_positive
E02000620,0.0,0.0,1329.72805,905.01097,905.01097,1329.72805,1759,1927,2,0.8333333333333334,7.571825739327924,-0.3783442618691044,-0.3870494731911894,destination,Q2
E02000621,9113.484753280363,14185.42623646506,5278.3146,5311.8346200000005,14425.319373280368,19463.740836465066,4215,4762,2,0.75,8.53555518788736,1.3408047577333466,1.37165493820143,destination,Q4_most_positive
E02000622,1979.3894716,3529.7281097800005,3657.99819,3008.15186,4987.5413316,7187.726299780001,1575,1713,2,0.8,7.446453437779651,1.43381584839433,1.4668060935630156,destination,Q4_most_positive
E02000623,0.0,0.0,741.29931,573.08853,573.08853,741.29931,763,1079,2,1.0,6.954282674781867,-0.3445301302021093,-0.3524573221606131,destination,Q2
E02000624,0.0,0.0,1692.8573,1223.60236,1223.60236,1692.8573,986,1397,2,0.6,7.229296325993902,0.20546730718105355,0.2101948437371904,destination,Q3
E02000625,2420.4739458539343,5887.489967883963,2285.45476,1557.01127,3977.4852158539343,8172.944727883963,1822,1598,2,0.6,7.3724455304486725,1.636261371710427,1.6739096261032262,destination,Q4_most_positive
E02000626,0.0,0.0,138.94732,58.29733,58.29733,138.94732,775,1160,3,0.6,7.031348102897994,-2.0900820368162094,-2.138172116790182,destination,Q1_most_negative
E02000627,0.0,0.0,947.85528,842.41386,842.41386,947.85528,976,1027,1,0.6,6.901699348931933,-0.04644305931655879,-0.047511653944629674,destination,Q3
E02000628,6611.2852800988,15647.582758549146,10040.47715,15610.55994,22221.845220098803,25688.05990854915,7717,5817,2,0.8333333333333334,8.74876066734868,1.405059828413016,1.437388434815244,destination,Q4_most_positive
E02000629,2171.179871467433,5060.593940307443,783.8096400000001,652.73631,2823.9161814674326,5844.403580307443,1231,1314,2,0.8,7.16407478613478,1.509336132489107,1.5440640015585785,destination,Q4_most_positive
E02000630,0.0,0.0,1466.16789,841.53914,841.53914,1466.16789,1443,1531,2,0.4,7.326832887369573,-0.035743671330412674,-0.03656608690193796,destination,Q3
E02000631,0.0,0.0,2491.2485,2694.36452,2694.36452,2491.2485,2507,2312,3,0.8,7.765832542959863,0.05510805107698502,0.056376015940000114,destination,Q3
E02000632,0.0,0.0,756.7354300000001,530.93602,530.93602,756.7354300000001,815,677,1,0.4,6.45816889486442,0.1721653929110678,0.17612669556235303,destination,Q3
E02000633,0.0,0.0,2683.99047,2664.78216,2664.78216,2683.99047,2921,2441,2,1.0,7.82366517668706,0.07176728090137541,0.07341855306068212,destination,Q3
E02000634,2527.18992058,6551.80327146,3638.77175,4592.89318,7120.08310058,10190.57502146,1135,1042,2,1.0,6.917135746495097,2.3121809331810095,2.3653812210320777,destination,Q4_most_positive
E02000635,0.0,0.0,1651.57074,1618.65312,1618.65312,1651.57074,2191,2225,3,0.6,7.724978084039977,-0.3148907053634975,-0.3221359325542247,destination,Q2
E02000636,1479.49255988,5637.600297098001,215.88902,260.56588,1740.0584398800002,5853.489317098,508,334,2,0.4,5.706897861768979,2.9680661887846824,3.0363575466703874,destination,Q4_most_positive
E02000637,0.0,0.0,1276.01395,933.47543,933.47543,1276.01395,645,975,3,0.6,6.8463859525186965,0.3058938274948959,0.3129320481812869,destination,Q3
E02000638,0.0,0.0,2599.01827,1322.84599,1322.84599,2599.01827,728,700,2,0.6,6.493718194265863,1.3695555566420987,1.401067255746524,destination,Q4_most_positive
E02000639,0.0,0.0,4493.9412,2560.00281,2560.00281,4493.9412,762,1328,2,0.4,7.17535968949705,1.2353481761217768,1.2637719372655702,destination,Q4_most_positive
E02000640,0.0,0.0,194.15962,149.59963,149.59963,194.15962,416,551,5,0.5,6.239080832987547,-0.9652630451621178,-0.9874724973367687,destination,Q1_most_negative
E02000641,0.0,0.0,1239.88637,531.90581,531.90581,1239.88637,727,1140,3,0.4,7.012831436396414,0.11074978136058267,0.11329799035377766,destination,Q3
E02000642,0.0,0.0,2156.78424,1325.5102,1325.5102,2156.78424,1768,1811,6,0.6,7.505702684588561,0.1711344747667205,0.17507205732705475,destination,Q3
E02000643,0.0,0.0,1916.12347,1198.29383,1198.29383,1916.12347,1025,903,3,0.4,6.764725024061626,0.7938561248389728,0.8121217258339883,destination,Q4_most_positive
E02000644,0.0,0.0,391.46222,157.08158,157.08158,391.46222,680,848,4,0.6,6.697836665564838,-0.7253963877522329,-0.7420868188862062,destination,Q1_most_negative
E02000645,0.0,0.0,2766.9716,2111.93559,2111.93559,2766.9716,2405,2449,4,0.4,7.827150404141207,0.09871965242811065,0.10099106373955483,destination,Q3
E02000646,0.0,0.0,3575.17638,2918.1107500000003,2918.1107500000003,3575.17638,1888,1617,2,0.4,7.385032894427448,0.7970165639158235,0.8153548825196608,destination,Q4_most_positive
E02000647,0.0,0.0,399.00433,221.4311,221.4311,399.00433,587,1353,4,0.6,7.195218768621487,-1.2037433965720954,-1.23143997268232,destination,Q1_most_negative
E02000648,0.0,0.0,961.03012,538.7767699999999,538.7767699999999,961.03012,1204,1725,4,0.6,7.453887937779118,-0.5848421778322423,-0.5982986386833903,destination,Q2
E02000649,0.0,0.0,6661.48709,5523.48053,5523.48053,6661.48709,4619,4091,3,0.5,8.373749240870696,0.4304988898904565,0.4404041116371945,destination,Q3
E02000650,0.0,0.0,515.6073299999999,863.44946,863.44946,515.6073299999999,1352,1906,3,0.4,7.560155346681414,-1.3128722771927324,-1.3430797674699964,destination,Q1_most_negative
E02000651,0.0,0.0,1580.16871,1080.15569,1080.15569,1580.16871,1208,1448,4,0.4,7.267478123551708,0.0984414189069982,0.10070642842557202,destination,Q3
E02000652,0.0,0.0,545.49243,542.92367,542.92367,545.49243,579,790,3,0.4,6.62243299140065,-0.31891253566407407,-0.32625029995975197,destination,Q2
E02000653,0.0,0.0,507.72941,303.14699,303.14699,507.72941,2150,2966,3,0.5714285714285714,8.031175120615693,-1.7992588564223633,-1.840657471775775,destination,Q1_most_negative
E02000654,0.0,0.0,1605.40294,932.76995,932.76995,1605.40294,1025,1336,4,0.8,7.181754951568353,0.1999978081066658,0.20459949857481582,destination,Q3
E02000655,0.0,0.0,1214.14361,702.00152,702.00152,1214.14361,2961,3390,2,0.4,8.173512046472563,-1.0708945001518275,-1.0955343952606516,destination,Q1_most_negative
E02000657,0.0,0.0,1703.92962,1371.54746,1371.54746,1703.92962,1502,1934,2,0.6,7.575687639184872,-0.13440852891161548,-0.1375010950361441,destination,Q2
E02000658,0.0,0.0,3497.55647,2828.81579,2828.81579,3497.55647,1593,1720,5,0.4,7.4507965304929,0.7093091947661563,0.7256294804304161,destination,Q4_most_positive
E02000659,0.0,0.0,457.26467,506.63583,506.63583,457.26467,860,1374,3,0.6,7.2116190587959785,-1.0841721594952825,-1.1091175563444433,destination,Q1_most_negative
E02000660,0.0,0.0,708.60954,595.32054,595.32054,708.60954,745,697,2,0.4,6.489148034247728,0.07556684085118093,0.07730553596261751,destination,Q3
E02000661,0.0,0.0,949.00131,1205.6093,1205.6093,949.00131,1832,1432,3,0.25,7.25564613696214,-0.39918277342113573,-0.40836745189782203,destination,Q2
E02000662,1005.283274774,3318.7130107788003,839.3096,343.1486,1348.431874774,4158.0226107788,885,1086,4,0.6,6.9611671024278525,1.3718682738905184,1.4034331856227136,destination,Q4_most_positive
E02000663,0.0,0.0,319.56107,180.74439,180.74439,319.56107,356,591,2,0.75,6.3136292187964305,-0.5435564145654528,-0.556062943489378,destination,Q2
E02000664,2569.32707221713,4678.597643340195,8567.42505,9677.1274,12246.45447221713,13246.022693340194,11559,9438,2,0.4444444444444444,9.264401115862379,0.22712698791320562,0.23235288566295698,destination,Q3
E02000665,0.0,0.0,906.53294,646.69774,646.69774,906.53294,1329,1204,3,0.5,7.070986420206424,-0.260256557205496,-0.2662447234254345,destination,Q2
E02000666,0.0,0.0,569.73874,472.06986,472.06986,569.73874,718,742,2,0.25,6.5557239224380925,-0.20879236565030368,-0.21359640749421765,destination,Q2
E02000667,0.0,0.0,615.86199,455.78325,455.78325,615.86199,493,654,2,0.25,6.4213925984648945,0.0032527213282111944,0.003327562232085475,destination,Q3
E02000668,0.0,0.0,494.81025,435.03143,435.03143,494.81025,1327,1318,4,0.5,7.167311257397788,-0.9611179643516614,-0.9832320435867998,destination,Q1_most_negative
E02000669,0.0,0.0,588.33444,254.9719,254.9719,588.33444,1006,1381,3,0.6,7.217030206737979,-0.8380363743822086,-0.857318505683872,destination,Q1_most_negative
E02000670,0.0,0.0,990.4346,632.39982,632.39982,990.4346,637,771,3,0.5,6.596524434891414,0.3026285502272783,0.3095916411138955,destination,Q3
E02000671,515.328476634,2188.5936602242587,1091.11424,788.02726,1303.355736634,3279.7079002242585,1184,1174,5,0.6,7.044120946593274,1.0516935547375326,1.0758916609671239,destination,Q4_most_positive
E02000672,0.0,0.0,5138.19569,5322.67104,5322.67104,5138.19569,5912,4775,2,0.3333333333333333,8.538459665096882,0.006192200563223338,0.006334675076211305,destination,Q3
E02000673,765.6094988899171,4931.935855769888,1285.2046,1062.55753,1828.1670288899168,6217.140455769888,1689,1477,5,0.8,7.2885943683155645,1.4466318106247105,1.479916934481288,destination,Q4_most_positive
E02000674,0.0,0.0,912.83248,413.80904,413.80904,912.83248,987,1141,5,0.8,7.013764951431318,-0.19611767905112742,-0.20063009277640165,destination,Q2
E02000675,0.0,0.0,507.88211,565.48464,565.48464,507.88211,1057,2155,5,0.8,7.690930224627353,-1.4587138459047653,-1.4922769617409068,destination,Q1_most_negative
E02000676,0.0,0.0,401.72441,229.10043,229.10043,401.72441,612,852,4,0.6,6.702845404958959,-0.7045929230955572,-0.7208046934585882,destination,Q1_most_negative
E02000677,0.0,0.0,1408.32701,902.69868,902.69868,1408.32701,1087,1549,5,0.5,7.339280097159412,-0.08841252560242552,-0.09044678327845349,destination,Q3
E02000678,0.0,0.0,363.25045,175.37266,175.37266,363.25045,920,1790,5,0.75,7.493280809688503,-1.5954391291987156,-1.632148116676377,destination,Q1_most_negative
E02000679,0.0,0.0,365.78681,325.804,325.804,365.78681,883,1451,5,0.6,7.26968206920642,-1.3649012891217094,-1.3963058995600761,destination,Q1_most_negative
E02000680,0.0,0.0,970.64101,611.73462,611.73462,970.64101,1331,1591,3,0.5,7.367770341871745,-0.4887839369066196,-0.5000302220771473,destination,Q2
E02000681,0.0,0.0,510.4338,469.18539,469.18539,510.4338,1700,1759,5,1.0,7.474674970827808,-1.2374568170769473,-1.2659290953173832,destination,Q1_most_negative
E02000682,0.0,0.0,425.10759,187.4926,187.4926,425.10759,1011,1088,5,0.8,6.963125940009212,-0.9084340669419708,-0.9293359579494969,destination,Q1_most_negative
E02000683,0.0,0.0,1406.36086,1310.51161,1310.51161,1406.36086,1057,1427,5,0.75,7.251921535672132,-0.0024500366727613354,-0.0025064088425885713,destination,Q3
E02000685,789.832903477488,4170.223428418,1332.93557,1022.53621,1812.369113477488,5503.158998418001,1776,1807,2,0.2,7.503347750272798,1.109911516717105,1.1354491428307025,destination,Q4_most_positive
E02000686,0.0,0.0,733.03329,538.67592,538.67592,733.03329,1605,2401,2,0.25,7.806065976588991,-1.2075115947795139,-1.235294872248805,destination,Q1_most_negative
E02000687,0.0,0.0,793.31099,973.71417,973.71417,793.31099,1117,1192,3,0.6,7.060321370272751,-0.3828463106472979,-0.3916551082793824,destination,Q2
E02000689,446.11083211527057,1413.6262252408,596.11254,372.7341,818.8449321152706,2009.7387652408,966,817,5,1.0,6.65819942933452,0.948058049086443,0.9698716365903982,destination,Q4_most_positive
E02000690,0.0,0.0,435.48604,474.26806,474.26806,435.48604,1386,1059,7,0.5,6.934364200565488,-0.8556078074696503,-0.8752942346829323,destination,Q1_most_negative
E02000691,4510.929663147001,12987.9544199554,2869.82249,4240.45289,8751.382553147,15857.7769099554,4891,3807,5,0.6,8.29710039108051,1.3743779832250933,1.4060006401177585,destination,Q4_most_positive
E02000692,0.0,0.0,994.41842,1748.85857,1748.85857,994.41842,2452,1682,4,0.4,7.427004073801394,-0.5238409024245891,-0.5358938029555225,destination,Q2
E02000693,1266.898524292,4316.38417112,1139.19897,1443.42663,2710.325154292,5455.583141120001,2962,2151,2,0.5,7.68895138033688,0.9156266941788953,0.9366940782211223,destination,Q4_most_positive
E02000694,0.0,0.0,1539.39002,1458.00861,1458.00861,1539.39002,1082,1385,5,0.6,7.220109998893916,0.11968092418918452,0.12243462720860478,destination,Q3
E02000695,0.0,0.0,245.0383,124.27735,124.27735,245.0383,878,1410,4,0.6,7.239159618537297,-1.7336724036666187,-1.773561959709116,destination,Q1_most_negative
E02000696,0.0,0.0,1014.12063,335.77295,335.77295,1014.12063,820,840,2,0.4,6.687747999967302,0.23501473173744625,0.24042211625405185,destination,Q3
E02000697,1107.6262594860002,2616.415776958,1095.0189,1362.03729,2469.663549486,3711.434676958,2749,2385,4,0.6,7.798944096483924,0.4204990910400408,0.43017423036993135,destination,Q3
E02000698,0.0,0.0,427.42747,181.06123,181.06123,427.42747,408,811,5,0.6,6.650354431858995,-0.5902329730255564,-0.6038134690903483,destination,Q2
E02000699,0.0,0.0,761.1212,402.28775,402.28775,761.1212,592,696,6,0.4,6.487620281521249,0.1484853166355835,0.15190177140921676,destination,Q3
E02000700,0.0,0.0,455.61584,201.59922,201.59922,455.61584,806,1245,4,0.4,7.106640420141861,-0.9827979954520965,-1.0054109041164596,destination,Q1_most_negative
E02000701,0.0,0.0,2830.01204,2015.53548,2015.53548,2830.01204,2327,2350,3,0.4,7.783197026286798,0.16519251173022287,0.16899337741887735,destination,Q3
E02000702,0.0,0.0,529.80472,389.62114,389.62114,529.80472,893,1354,5,0.6,7.196005485042747,-0.9216112903860987,-0.9428163722340323,destination,Q1_most_negative
E02000703,0.0,0.0,536.55966,212.73517,212.73517,536.55966,636,1020,5,0.8,6.8944184505143635,-0.6073787013232366,-0.6213536983839335,destination,Q2
E02000704,0.0,0.0,1432.33893,1474.17506,1474.17506,1432.33893,3288,3006,5,0.6,8.045445268176586,-0.777683350519502,-0.7955768369291928,destination,Q1_most_negative
E02000705,0.0,0.0,1017.74487,522.27988,522.27988,1017.74487,1224,2008,5,0.6,7.61567962637514,-0.6893529974155683,-0.7052141168319673,destination,Q2
E02000706,0.0,0.0,930.42287,411.29827,411.29827,930.42287,2227,2604,3,0.4,7.892519714399395,-1.0558063297183882,-1.080099065572205,destination,Q1_most_negative
E02000707,0.0,0.0,1730.16632,822.80831,822.80831,1730.16632,1186,1957,5,0.6,7.5882790874683295,-0.13172845371890585,-0.13475935478527723,destination,Q2
E02000708,0.0,0.0,674.00236,448.09341,448.09341,674.00236,860,1394,5,0.4,7.227007157886497,-0.7122909707237834,-0.728679863189949,destination,Q1_most_negative
E02000709,0.0,0.0,577.2327799999999,213.27239,213.27239,577.2327799999999,697,1501,6,0.8,7.305758884571302,-0.9457823634103057,-0.967543590334995,destination,Q1_most_negative
E02000710,0.0,0.0,1711.72835,1293.36635,1293.36635,1711.72835,2168,1787,5,0.6,7.4914943761700385,-0.045651471857361514,-0.046701853083494754,destination,Q3
E02000711,1941.747516,6459.3191058,3981.19374,5894.60958,7836.357096000001,10440.5128458,5562,3080,5,0.6,8.071351584635607,1.1821931749043184,1.209393908332196,destination,Q4_most_positive
E02000712,0.0,0.0,841.01343,460.68474,460.68474,841.01343,942,1645,5,0.6,7.403315821857802,-0.6675198576239127,-0.6828786247784536,destination,Q2
E02000713,0.0,0.0,383.61517,247.50361,247.50361,383.61517,665,1289,5,0.8,7.143621042170908,-1.1913777662163634,-1.2187898251917286,destination,Q1_most_negative
E02000714,2244.1419870647096,5021.08577831191,680.43797,725.14523,2969.2872170647097,5701.52374831191,1328,1298,4,0.75,7.151029697813488,1.49763442088034,1.5320930487252158,destination,Q4_most_positive
E02000715,0.0,0.0,1158.24908,718.44874,718.44874,1158.24908,641,897,4,0.5,6.757628833503423,0.29789889615126963,0.30475316382484635,destination,Q3
E02000716,955.8603369739616,3103.4301110494425,1408.62814,1211.11495,2166.9752869739614,4512.058251049442,490,531,4,0.75,6.199755066082952,2.2149752410503893,2.2659389518551287,destination,Q4_most_positive
E02000717,316.4724781615422,563.0076169378616,1791.20626,1602.48953,1918.962008161542,2354.2138769378616,1304,1496,4,0.75,7.302205672395491,0.4621811481639382,0.4728153376293064,destination,Q3
E02000718,0.0,0.0,401.9199,210.10423,210.10423,401.9199,533,972,3,0.5,6.843105475805185,-0.8443676929189614,-0.863795499657957,destination,Q1_most_negative
E02000719,0.0,0.0,77.88915,67.60394,67.60394,77.88915,671,1137,4,0.75,7.010025974457768,-2.6419822719049497,-2.702770861303701,destination,Q1_most_negative
E02000720,0.0,0.0,790.88552,521.85232,521.85232,790.88552,835,742,4,0.5,6.5557239224380925,0.11869291347408684,0.12142388364691674,destination,Q3
E02000721,0.0,0.0,2694.08175,2143.39771,2143.39771,2694.08175,2229,2112,1,0.4,7.669462590273563,0.2297212265612325,0.23500681438144885,destination,Q3
E02000722,0.0,0.0,1316.51256,783.892,783.892,1316.51256,679,949,4,0.5,6.817613912923273,0.36588690065363494,0.37430548423261506,destination,Q3
E02000723,0.0,0.0,2019.9887,2086.88098,2086.88098,2019.9887,2790,2657,2,0.4,7.913982415708221,-0.3026402896116709,-0.30960365060631456,destination,Q2
E02000724,0.0,0.0,219.49764,184.13361,184.13361,219.49764,389,587,4,0.8,6.306404734553482,-0.9105177426717042,-0.9314675763583775,destination,Q1_most_negative
E02000725,1637.3843348538958,3444.899436245952,2123.26671,2753.05651,4390.440844853896,5568.166146245952,4818,3489,1,0.6,8.204176893759746,0.4208237235105816,0.43050633221305923,destination,Q3
E02000726,26425.191462892533,30854.59214677509,8426.60808,11605.33787,38030.52933289253,39281.20022677509,20461,16208,4,0.42857142857142855,9.840592697214431,0.7379340776051855,0.7549129847401467,destination,Q4_most_positive
E02000727,0.0,0.0,989.25689,1124.31751,1124.31751,989.25689,2129,2138,1,0.5,7.682494639317316,-0.7845302450005658,-0.8025812695821406,destination,Q1_most_negative
E02000729,0.0,0.0,545.91556,294.26084,294.26084,545.91556,495,905,4,1.0,6.767079958377389,-0.4627855371585925,-0.4734336328317441,destination,Q2
E02000730,3339.2723878,7333.714767780001,1577.31321,1578.15279,4917.4251778,8911.02797778,1683,1753,2,0.5,7.471036012217379,1.6241210892827294,1.6614900115045559,destination,Q4_most_positive
E02000731,3062.2283894,7562.48238902,3706.68432,3425.93622,6488.164609400001,11269.16670902,3665,2653,4,0.8,7.912377585067253,1.4175368141393303,1.450152499819234,destination,Q4_most_positive
E02000732,0.0,0.0,113.84327,185.97178,185.97178,113.84327,594,628,4,0.5,6.378231261042931,-1.6346629317962913,-1.6722744081574388,destination,Q1_most_negative
E02000733,477.76078120807455,675.4199347593127,705.03658,560.77239,1038.5331712080745,1380.4565147593123,812,942,4,0.6,6.809732998598033,0.42116066844000155,0.43085102980879425,destination,Q3
E02000734,1107.0205407,3241.96772635,1858.99354,1576.21628,2683.2368207,5100.96126635,708,800,3,0.5,6.635820194408424,1.9015601124083794,1.9453125471311492,destination,Q4_most_positive
E02000735,0.0,0.0,374.95481,628.4094,628.4094,374.95481,930,864,2,0.4,6.71773189633651,-0.7882629463397643,-0.8063998555434541,destination,Q1_most_negative
E02000736,0.0,0.0,862.90831,548.37903,548.37903,862.90831,944,1904,3,0.4,7.559037185672004,-0.7975705451845441,-0.815921610179694,destination,Q1_most_negative
E02000737,0.0,0.0,1426.84477,737.61776,737.61776,1426.84477,2310,2395,4,0.6,7.803400846368916,-0.5394794138599392,-0.5518921362793692,destination,Q2
E02000738,0.0,0.0,1485.39235,939.62488,939.62488,1485.39235,1309,1155,3,0.8,7.026749013565643,0.277358207817608,0.2837398608630092,destination,Q3
E02000739,0.0,0.0,969.25993,512.00482,512.00482,969.25993,697,1227,4,0.5,7.0911341382858595,-0.21357013361356536,-0.21848410570873414,destination,Q2
E02000740,0.0,0.0,434.34183,268.74386,268.74386,434.34183,1375,2145,4,0.75,7.685976206666105,-1.6098446680772778,-1.6468851083422151,destination,Q1_most_negative
E02000741,0.0,0.0,3084.81476,2299.52869,2299.52869,3084.81476,2012,2173,3,0.5,7.699789828639025,0.33478117655892703,0.3424840577238328,destination,Q3
E02000742,0.0,0.0,1174.76392,539.48544,539.48544,1174.76392,1088,2079,4,0.5,7.652689030322273,-0.5830156703156577,-0.5964301055950824,destination,Q2
E02000743,0.0,0.0,2625.05168,2095.79298,2095.79298,2625.05168,2342,1928,2,0.5,7.572378296946834,0.3008584378441146,0.3077808007379689,destination,Q3
E02000744,0.0,0.0,357.37869,190.97732,190.97732,357.37869,810,1172,4,0.75,7.042305601445221,-1.1607153808175417,-1.1874219380278814,destination,Q1_most_negative
E02000745,0.0,0.0,739.56706,389.61786,389.61786,739.56706,650,1284,2,0.2,7.139482756021607,-0.5320665659819621,-0.5443087283750354,destination,Q2
E02000746,1914.7644959525492,3136.392216438,2285.64932,2589.10142,4503.86591595255,5422.041536438001,3985,3180,3,0.3333333333333333,8.105388567762633,0.493023538359072,0.5043673712666333,destination,Q3
E02000747,5067.582516073915,10600.679851324,2936.41508,3643.98912,8711.571636073915,13537.094931324002,4708,3938,2,0.375,8.333142180060195,1.180120657195621,1.2072737046759603,destination,Q4_most_positive
E02000748,560.5333991445884,1011.643849972012,435.10212,226.60175,787.1351491445885,1446.7459699720118,702,727,6,0.5,6.533990864360453,0.7437722580924699,0.7608854941971034,destination,Q4_most_positive
E02000749,5652.186065902724,6762.266891343963,994.18068,1353.70176,7005.887825902724,7756.447571343962,1242,1766,3,0.6,7.47890477587649,1.477503861975764,1.5114993117393065,destination,Q4_most_positive
E02000750,3211.934472206871,5804.2586019684695,1132.59307,786.35439,3998.288862206871,6936.851671968469,1921,2375,3,0.5,7.794468628568858,1.0502788196559791,1.0744443746641277,destination,Q4_most_positive
E02000751,854.58534264,3479.325004079104,482.60862,337.85651,1192.44185264,3961.933624079104,937,791,5,0.5714285714285714,6.623779305343721,1.6609605387988307,1.6991770890286588,destination,Q4_most_positive
E02000752,0.0,0.0,895.68957,482.13511,482.13511,895.68957,1188,1733,4,0.25,7.4588156105796095,-0.6601058842271152,-0.6752940654585696,destination,Q2
E02000753,0.0,0.0,484.13035,587.38812,587.38812,484.13035,387,439,5,0.5,5.997429518405461,0.18698809930834503,0.19129045323107297,destination,Q3
E02000754,0.0,0.0,168.43033,265.53931,265.53931,168.43033,883,657,5,0.5,6.426262099752954,-1.293820289877818,-1.3235894186087414,destination,Q1_most_negative
E02000755,0.0,0.0,331.62027,206.51914,206.51914,331.62027,580,953,5,0.3333333333333333,6.822091261292574,-1.0150897523137923,-1.0384456524696974,destination,Q1_most_negative
E02000756,957.9577854771576,3272.7143983367414,1261.96874,1198.02443,2155.9822154771578,4534.683138336742,2636,2254,6,0.42857142857142855,7.738771007241086,0.6809599808625038,0.6966279878411371,destination,Q4_most_positive
E02000757,795.759542331321,3101.6681080134804,538.36416,638.45483,1434.214372331321,3640.032268013481,1567,1296,4,0.42857142857142855,7.149387775540729,1.0506347349995746,1.0748084791586925,destination,Q4_most_positive
E02000758,0.0,0.0,498.89077,267.61716,267.61716,498.89077,286,420,5,1.0,5.95039159279308,0.2639980217632498,0.2700722742356094,destination,Q3
E02000759,0.0,0.0,954.92033,827.69773,827.69773,954.92033,1259,1549,5,0.5714285714285714,7.339280097159412,-0.4766055244007994,-0.48757160007665434,destination,Q2
E02000760,0.0,0.0,756.5799000000001,429.23765,429.23765,756.5799000000001,1063,927,5,0.5,6.792646464519972,-0.16251745415106367,-0.1662567702303484,destination,Q2
E02000762,0.0,0.0,386.31468,212.48485,212.48485,386.31468,775,892,5,0.5,6.751679028296387,-0.7924415390599666,-0.8106745922687976,destination,Q1_most_negative
E02000763,992.9043839698396,3517.433716385542,764.3916300000001,757.57445,1750.4788339698398,4281.825346385542,1026,757,5,0.5,6.577022579718244,1.7853456187293482,1.826424108507989,destination,Q4_most_positive
E02000764,364.5812901811983,1217.3749517530573,347.62622,406.50535,771.0866401811983,1565.0011717530574,1266,1281,5,0.42857142857142855,7.1369920482008045,0.21928857659554968,0.2243341226555132,destination,Q3
E02000765,1082.8315958642002,3827.8240471004183,836.1396599999999,1276.6196,2359.4511958642,4663.963707100419,828,799,5,0.75,6.634489017040815,1.8133463163819457,1.8550690659387779,destination,Q4_most_positive
E02000767,0.0,0.0,235.23484,143.21582,143.21582,235.23484,888,869,4,0.5,6.723873742412437,-1.259047347409692,-1.2880163957826358,destination,Q1_most_negative
E02000768,388.3712047104564,1421.178272338,379.04992,355.39848,743.7696847104564,1800.228192338,245,362,6,0.5,5.792436616784073,1.7037874234962027,1.7429893648608545,destination,Q4_most_positive
E02000769,0.0,0.0,947.21315,765.04889,765.04889,947.21315,1277,1504,4,0.625,7.307885138707139,-0.45330581995308794,-0.46373579961427774,destination,Q2
E02000770,0.0,0.0,324.73868,198.1294,198.1294,324.73868,362,610,4,0.75,6.347292100362717,-0.561196635537172,-0.5741090430928186,destination,Q2
E02000772,1097.5566325460002,3230.1185435660004,1297.31657,1043.85092,2141.4075525460003,4527.435113566,1911,1851,4,0.5,7.528970144868055,0.8891615643836577,0.9096200200747693,destination,Q4_most_positive
