lsoa,retained_for_fit,min_direction_activity,exclusion_reason,cluster
E01000964,False,13.26686,at_least_one_direction_below_36,-1
E01000965,False,13.93519,at_least_one_direction_below_36,-1
E01000969,True,989.62831,retained,0
E01000970,False,23.9382,at_least_one_direction_below_36,-1
E01000972,True,789.8345400000001,retained,0
E01000973,True,1793.44354,retained,0
E01000974,True,1368.82657,retained,0
E01000975,True,529.36459,retained,0
E01000976,True,575.11781,retained,0
E01000977,True,195.91135,retained,3
E01000978,True,259.08047,retained,3
E01000979,True,154.49735,retained,3
E01000980,True,87.55252,retained,3
E01000981,True,72.14165,retained,3
E01000982,True,48.24519,retained,1
E01000983,True,181.79214,retained,3
E01000984,True,98.60657,retained,3
E01000985,True,79.06272,retained,3
E01000989,False,16.54276,at_least_one_direction_below_36,-1
E01000991,False,14.83603,at_least_one_direction_below_36,-1
E01000992,True,407.93401,retained,0
E01000993,True,168.27889,retained,3
E01000994,True,50.85642,retained,3
E01000995,True,374.46266,retained,0
E01000997,True,251.84987,retained,0
E01000998,True,122.81575,retained,3
E01001000,True,626.8801,retained,0
E01001003,True,136.49436,retained,0
E01001004,True,99.86261,retained,3
E01001006,True,212.61004,retained,1
E01001008,True,180.97296,retained,1
E01001010,True,349.50794,retained,3
E01001011,True,1624.93052,retained,0
E01001013,True,3448.45933,retained,0
E01001015,True,68.856,retained,3
E01001016,True,68.8868,retained,3
E01001018,True,230.31151,retained,1
E01001019,True,43.22978,retained,3
E01001020,True,127.21943,retained,3
E01001021,True,50.34109,retained,3
E01001022,False,30.34451,at_least_one_direction_below_36,-1
E01001023,True,1400.30798,retained,0
E01001024,False,32.22416,at_least_one_direction_below_36,-1
E01001025,True,56.85105,retained,3
E01001026,True,40.73512,retained,3
E01001027,True,48.56184,retained,2
E01001028,False,30.7132,at_least_one_direction_below_36,-1
E01001029,True,177.0536,retained,2
E01001030,False,1.91817,at_least_one_direction_below_36,-1
E01001031,False,32.51578,at_least_one_direction_below_36,-1
E01001032,True,54.2271,retained,2
E01001033,True,250.08016,retained,0
E01001034,True,230.78114,retained,3
E01001035,True,161.26403,retained,1
E01001036,True,63.28887,retained,2
E01001037,True,261.07579,retained,1
E01001038,True,306.84108,retained,1
E01001039,False,27.75301,at_least_one_direction_below_36,-1
E01001040,True,248.36233,retained,1
E01001041,True,740.88109,retained,0
E01001042,True,569.34824,retained,0
E01001044,True,250.62143,retained,1
E01001047,True,40.98094,retained,2
E01001049,True,188.45609,retained,1
E01001050,True,297.82322,retained,0
E01001051,True,109.28171,retained,1
E01001052,True,128.33514,retained,1
E01001053,True,221.17013,retained,1
E01001054,True,211.13596,retained,1
E01001055,True,197.31533,retained,1
E01001058,True,39.26467,retained,3
E01001059,True,39.1359,retained,3
E01001060,True,57.85579,retained,3
E01001061,True,176.96313,retained,1
E01001062,True,545.97249,retained,2
E01001063,True,490.01887,retained,0
E01001064,True,319.80093,retained,0
E01001065,True,1445.60789,retained,0
E01001066,True,121.69672,retained,1
E01001067,False,10.11132,at_least_one_direction_below_36,-1
E01001068,True,44.13976,retained,3
E01001069,False,5.40327,at_least_one_direction_below_36,-1
E01001070,True,67.12031,retained,3
E01001071,True,40.24751,retained,3
E01001073,False,2.9771400000000003,at_least_one_direction_below_36,-1
E01001074,True,476.10615,retained,2
E01001075,True,211.25075,retained,2
E01001076,True,309.43269,retained,0
E01001077,False,27.84854,at_least_one_direction_below_36,-1
E01001078,True,131.62742,retained,0
E01001079,True,182.93756,retained,1
E01001080,True,190.0911,retained,1
E01001081,True,94.0012,retained,1
E01001082,False,5.69614,at_least_one_direction_below_36,-1
E01001083,True,119.21539,retained,1
E01001084,True,774.5234800000001,retained,0
E01001085,True,961.09865,retained,0
E01001087,True,1113.9521,retained,0
E01001089,True,754.86554,retained,0
E01001091,True,281.77932,retained,1
E01001092,True,340.0549,retained,3
E01001093,True,278.70979,retained,0
E01001094,True,165.77707,retained,2
E01001095,True,484.59042,retained,0
E01001096,False,1.67484,at_least_one_direction_below_36,-1
E01001097,True,3867.2047,retained,0
E01001099,True,70.79245,retained,3
E01001101,False,6.817609999999999,at_least_one_direction_below_36,-1
E01001102,True,208.10108,retained,3
E01001103,True,41.63978,retained,3
E01001104,True,67.99207,retained,3
E01001105,True,62.06475,retained,3
E01001106,True,112.19368,retained,3
E01001107,True,38.28908,retained,3
E01001108,True,41.84967,retained,3
E01001109,True,205.52669,retained,1
E01001110,True,443.99088,retained,0
E01001111,True,594.65042,retained,0
E01001112,True,664.24302,retained,0
E01001114,True,416.48641,retained,0
E01001115,True,64.81032,retained,3
E01001116,True,299.50351,retained,2
E01001118,True,1060.13301,retained,0
E01001119,True,59.32928,retained,3
E01001120,True,51.03605,retained,2
E01001121,False,31.51515,at_least_one_direction_below_36,-1
E01001122,True,106.11463,retained,1
E01001123,False,21.48008,at_least_one_direction_below_36,-1
E01001124,False,29.44516,at_least_one_direction_below_36,-1
E01001125,True,815.95357,retained,0
E01001127,True,167.89923,retained,0
E01001129,True,45.78093,retained,3
E01001130,True,97.51657,retained,1
E01001132,True,51.41523,retained,3
E01001133,True,160.71836,retained,4
E01001134,True,92.61163,retained,3
E01001135,True,422.84869,retained,0
E01001136,True,1791.98625,retained,0
E01001137,True,372.76922,retained,0
E01001138,True,79.72306,retained,3
E01001139,True,449.04236,retained,1
E01001140,True,56.69596,retained,3
E01001142,True,305.17595,retained,3
E01001143,True,115.11764,retained,2
E01001144,True,37.36078,retained,3
E01001145,True,871.85694,retained,0
E01001147,True,219.46617,retained,0
E01001148,True,97.52621,retained,3
E01001149,True,60.77944,retained,1
E01001150,True,117.6117,retained,1
E01001151,True,231.79888,retained,1
E01001152,True,563.26992,retained,0
E01001154,True,190.40789,retained,1
E01001155,True,3281.2329600000003,retained,0
E01001156,True,751.7604699999999,retained,0
E01001157,True,602.4791,retained,0
E01001158,True,143.23755,retained,1
E01001159,True,349.2483,retained,0
E01001162,True,36.80122,retained,3
E01001163,True,98.43753,retained,1
E01001164,True,1719.93724,retained,0
E01001165,True,428.90469,retained,3
E01001166,True,236.2772,retained,0
E01001167,True,866.50762,retained,0
E01001168,True,299.57854,retained,0
E01001169,True,70.99873,retained,1
E01001170,True,1325.14537,retained,0
E01001171,True,210.59544,retained,0
E01001172,True,595.88219,retained,1
E01001173,True,195.22689,retained,3
E01001175,True,136.37437,retained,1
E01001176,True,198.20121,retained,3
E01001177,True,308.03531,retained,1
E01001178,True,2124.66089,retained,0
E01001180,True,275.94781,retained,3
E01001181,True,425.63191,retained,1
E01001182,True,647.0030899999999,retained,0
E01001183,True,3605.28377,retained,0
E01001185,True,179.87624,retained,3
E01001186,True,590.5921,retained,0
E01001187,True,72.85982,retained,3
E01001191,True,240.8442,retained,3
E01001192,True,332.5328,retained,0
E01001193,True,102.05223,retained,3
E01001195,True,66.89876,retained,3
E01001196,False,28.33919,at_least_one_direction_below_36,-1
E01001197,True,123.8569,retained,3
E01001199,True,271.36325,retained,2
E01001202,True,281.14116,retained,1
E01001204,True,59.43697,retained,2
E01001205,True,86.37995,retained,1
E01001206,True,110.75742,retained,3
E01001207,True,195.14405,retained,3
E01001208,True,626.05982,retained,0
E01001209,True,325.85863,retained,0
E01001210,True,308.21269,retained,2
E01001211,True,134.64268,retained,3
E01001212,True,289.33828,retained,3
E01001214,True,356.61653,retained,1
E01001215,True,1326.57121,retained,0
E01001216,True,243.7228,retained,1
E01001218,True,354.00876,retained,3
E01001219,True,84.63924,retained,3
E01001220,True,97.10307,retained,3
E01001224,False,8.718789999999998,at_least_one_direction_below_36,-1
E01001225,True,5920.66697,retained,0
E01001226,True,362.27387,retained,0
E01001228,True,255.17626,retained,1
E01001229,True,91.57545,retained,1
E01001230,True,133.37043,retained,3
E01001233,True,776.32271,retained,0
E01001235,True,444.53879,retained,4
E01001237,False,31.64452,at_least_one_direction_below_36,-1
E01001239,True,52.43935,retained,4
E01001240,True,298.36197,retained,4
E01001241,True,181.59503,retained,1
E01001243,True,657.19654,retained,0
E01001244,True,1672.0545,retained,0
E01001245,True,536.65437,retained,0
E01001246,True,475.54373,retained,1
E01001247,True,2068.4721,retained,0
E01001248,True,407.8938,retained,3
E01001249,True,3555.92423,retained,0
E01001250,True,458.62303,retained,0
E01001251,True,565.77332,retained,0
E01001252,True,2049.11233,retained,0
E01001253,True,130.5576,retained,3
E01001254,True,72.93919,retained,3
E01001257,True,533.39248,retained,0
E01001258,True,624.40377,retained,0
E01001259,True,417.75906,retained,0
E01001260,True,150.79625,retained,2
E01001261,True,6329.7783,retained,0
E01001262,False,32.84716,at_least_one_direction_below_36,-1
E01001263,True,102.38709,retained,3
E01001264,True,84.93773,retained,3
E01001266,True,134.50655,retained,3
E01001267,True,437.51961,retained,1
E01001268,True,72.61129,retained,3
E01001269,True,421.08298,retained,3
E01001271,True,428.93395,retained,0
E01001272,True,1202.44097,retained,4
E01001275,True,185.09593,retained,2
E01001276,True,229.0268,retained,1
E01001277,True,1420.38409,retained,0
E01001278,True,1427.39265,retained,0
E01001280,True,67.69781,retained,2
E01001281,True,106.0971,retained,2
E01001282,True,41.53716,retained,3
E01001283,True,517.15756,retained,0
E01001285,True,508.49141,retained,0
E01001286,True,95.99806,retained,3
E01001289,True,349.23478,retained,0
E01001290,True,192.99878,retained,3
E01001291,True,116.11558,retained,1
E01001293,True,231.95939,retained,1
E01001294,True,236.3863,retained,3
E01001295,True,237.2183,retained,1
E01001296,True,90.99523,retained,1
E01001297,True,618.88061,retained,0
E01001298,True,2314.97904,retained,0
E01001299,True,51.44589,retained,3
E01001301,True,669.47612,retained,0
E01001302,True,431.28379,retained,0
E01001303,True,965.08418,retained,0
E01001308,True,216.40057,retained,3
E01001309,False,19.4131,at_least_one_direction_below_36,-1
E01001310,False,14.08657,at_least_one_direction_below_36,-1
E01001311,False,16.24498,at_least_one_direction_below_36,-1
E01001312,True,457.48195,retained,3
E01001313,True,125.44008,retained,3
E01001315,True,152.31876,retained,1
E01001316,True,526.24502,retained,0
E01001317,True,143.18319,retained,3
E01001318,True,114.30118,retained,2
E01001320,False,3.0357100000000004,at_least_one_direction_below_36,-1
E01001321,True,518.01005,retained,0
E01001322,True,3633.9939,retained,0
E01001323,True,662.35048,retained,0
E01001324,True,100.44617,retained,1
E01001325,True,59.3381,retained,1
E01001326,True,483.72423,retained,0
E01001327,True,480.24596,retained,0
E01001328,True,2274.76144,retained,0
E01001329,True,208.30256,retained,1
E01001330,True,870.06101,retained,0
E01001331,True,237.73482,retained,1
E01001333,True,1827.33342,retained,0
E01001334,True,63.50167,retained,3
E01001336,True,363.96278,retained,2
E01001337,True,2569.074,retained,0
E01001338,True,2595.65213,retained,0
E01001339,True,98.895,retained,3
E01001341,True,476.39773,retained,4
E01001342,True,119.09014,retained,3
E01001343,True,59.42776,retained,3
E01001344,True,542.31177,retained,0
E01001346,False,23.97786,at_least_one_direction_below_36,-1
E01001347,True,235.85179,retained,3
E01001348,True,393.54112,retained,4
E01001349,True,257.38185,retained,0
E01001350,False,13.29575,at_least_one_direction_below_36,-1
E01001351,True,2454.83115,retained,0
E01001352,True,1056.90572,retained,0
E01001353,True,525.70561,retained,0
E01001354,True,330.49431,retained,1
E01001355,True,4232.6628200000005,retained,0
E01001357,True,40.27132,retained,3
E01001358,True,108.43023,retained,3
E01001359,True,318.36921,retained,0
E01001361,True,7275.36274,retained,0
E01001362,True,2722.48952,retained,0
E01001363,True,1856.72211,retained,0
E01001367,True,3595.8271,retained,0
E01001369,True,281.37417,retained,0
E01001370,True,1335.96387,retained,0
E01001375,True,74.71992,retained,1
E01001376,True,157.80327,retained,0
E01001377,True,70.19481999999999,retained,1
E01001384,True,131.16661,retained,3
E01001385,True,437.65389,retained,3
E01001386,True,123.58611,retained,1
E01001387,True,50.26423,retained,4
E01001388,True,1764.82189,retained,0
E01001390,True,170.18075,retained,3
E01001393,True,367.39005,retained,0
E01001394,True,1341.99164,retained,0
E01001395,True,84.15317999999999,retained,3
E01001396,True,705.48863,retained,0
E01001397,True,85.76176,retained,3
E01001398,True,49.10444,retained,2
E01001399,True,43.98838,retained,1
E01001400,True,419.36867,retained,0
E01001401,False,0.11042,at_least_one_direction_below_36,-1
E01001402,True,538.3374699999999,retained,0
E01001403,True,116.46072,retained,3
E01001404,True,54.0159,retained,3
E01001405,False,7.496039999999999,at_least_one_direction_below_36,-1
E01001406,True,86.47945,retained,1
E01001407,False,18.08034,at_least_one_direction_below_36,-1
E01001408,True,106.91788,retained,3
E01001409,True,168.2994,retained,3
E01001411,True,507.6721,retained,0
E01001412,True,143.07325,retained,3
E01001413,False,8.40896,at_least_one_direction_below_36,-1
E01001414,True,134.35728,retained,3
E01001415,True,566.09775,retained,0
E01001416,False,3.32231,at_least_one_direction_below_36,-1
E01001417,False,27.01059,at_least_one_direction_below_36,-1
E01001418,True,66.29581,retained,2
E01001419,True,746.03914,retained,0
E01001421,False,16.80273,at_least_one_direction_below_36,-1
E01001423,True,90.10075,retained,3
E01001425,True,404.40066,retained,0
E01001426,True,141.11875,retained,1
E01001427,True,844.28717,retained,1
E01001429,True,10481.84153,retained,0
E01001430,True,864.4136,retained,0
E01001433,True,162.49493,retained,4
E01001436,True,48.36374,retained,3
E01001437,True,134.31303,retained,4
E01001438,True,194.98475,retained,4
E01001439,True,1717.51089,retained,0
E01001440,True,205.17422,retained,1
E01001441,True,432.54461,retained,0
E01001442,True,100.22797,retained,1
E01001444,True,510.04311,retained,1
E01001445,True,206.33562,retained,3
E01001446,True,160.8854,retained,1
E01001447,True,449.31467,retained,0
E01001449,True,51.72643,retained,3
E01001450,True,1430.23794,retained,0
E01001451,True,728.47946,retained,0
E01001453,True,54.82585,retained,3
E01001454,True,80.37903,retained,3
E01001455,True,138.37058,retained,1
E01001456,False,12.41862,at_least_one_direction_below_36,-1
E01001458,True,1285.23038,retained,0
E01001461,True,292.68714,retained,3
E01001465,True,754.24956,retained,0
E01001466,False,0.1250599999999997,at_least_one_direction_below_36,-1
E01001468,True,270.3594,retained,3
E01001469,True,77.25174,retained,3
E01001470,True,197.32967,retained,3
E01001471,True,43.63072,retained,3
E01001473,False,31.83945,at_least_one_direction_below_36,-1
E01001474,True,233.68174,retained,2
E01001475,False,4.69898,at_least_one_direction_below_36,-1
E01001476,True,249.86014,retained,1
E01001478,True,128.70573,retained,3
E01001479,True,1088.87852,retained,0
E01001480,True,207.55163,retained,3
E01001481,True,79.6967,retained,3
E01001483,True,78.16897,retained,3
E01001484,False,4.13737,at_least_one_direction_below_36,-1
E01001485,True,461.06532,retained,1
E01001486,True,260.08324,retained,3
E01001488,True,91.43174,retained,3
E01001489,True,97.56609,retained,3
E01001491,True,881.99024,retained,0
E01001492,True,249.18913,retained,3
E01001493,True,70.88888,retained,2
E01001495,False,30.12125,at_least_one_direction_below_36,-1
E01001498,True,580.01416,retained,0
E01001499,True,759.1667,retained,0
E01001500,True,203.86509,retained,2
E01001501,True,2867.56492,retained,0
E01001502,True,1239.85295,retained,0
E01001504,True,60.90025,retained,3
E01001505,True,1748.50707,retained,0
E01001507,True,2242.39221,retained,0
E01001508,False,4.02544,at_least_one_direction_below_36,-1
E01001509,True,103.58308,retained,3
E01001511,True,1614.46218,retained,0
E01001512,True,2232.95388,retained,0
E01001513,True,614.79732,retained,0
E01001514,False,29.56203,at_least_one_direction_below_36,-1
E01001515,True,36.55331,retained,1
E01001516,True,341.23327,retained,3
E01001517,False,7.582859999999999,at_least_one_direction_below_36,-1
E01001518,True,467.8159,retained,0
E01001520,True,109.50966,retained,1
E01001521,True,155.80368,retained,0
E01001522,True,55.91223,retained,2
E01001523,True,173.33682,retained,3
E01001524,True,146.21752,retained,2
E01001526,False,15.45279,at_least_one_direction_below_36,-1
E01001527,True,171.5845,retained,0
E01001528,True,444.69439,retained,0
E01001529,True,318.75203,retained,0
E01001530,True,50.62951,retained,3
E01001532,True,239.94334,retained,2
E01001534,True,2369.69313,retained,0
E01001535,True,58.14869,retained,3
E01001536,True,1201.75479,retained,0
E01001537,True,88.49505,retained,2
E01001538,True,100.73554,retained,2
E01001539,True,33.16002,retained,3
E01001540,True,151.4711,retained,3
E01001542,True,111.07437,retained,3
E01001543,False,2.37716,at_least_one_direction_below_36,-1
E01001544,True,43.005,retained,3
E01001545,False,2.22024,at_least_one_direction_below_36,-1
E01001547,True,964.81121,retained,0
E01001548,False,0.02586,at_least_one_direction_below_36,-1
E01001549,True,630.33089,retained,0
E01001550,True,61.97621,retained,4
E01001551,True,202.98153,retained,3
E01001552,True,121.55196,retained,3
E01001553,True,299.50776,retained,0
E01001554,True,708.75372,retained,0
E01001558,True,9798.49412,retained,0
E01001559,True,455.7338,retained,4
E01001560,True,436.58064,retained,0
E01001563,True,410.22942,retained,0
E01001564,True,404.67749,retained,1
E01001567,False,2.94391,at_least_one_direction_below_36,-1
E01001569,True,391.98089,retained,0
E01001570,False,13.75215,at_least_one_direction_below_36,-1
E01001571,True,262.08209,retained,4
E01001572,True,639.24172,retained,1
E01001573,True,381.30998,retained,0
E01001574,True,51.62361,retained,3
E01001575,True,246.01395,retained,1
E01001576,True,64.56877,retained,3
E01001577,True,1003.04315,retained,0
E01001579,True,151.0041,retained,1
E01001580,True,627.73506,retained,0
E01001581,True,2567.3756,retained,0
E01001582,True,159.99859,retained,3
E01001583,True,219.15915,retained,2
E01001586,False,9.46442,at_least_one_direction_below_36,-1
E01001587,True,36.40722,retained,3
E01001588,True,527.40818,retained,0
E01001590,True,133.28034,retained,3
E01001591,True,625.99108,retained,0
E01001592,True,34.28299,retained,3
E01001593,True,250.71778,retained,1
E01001594,True,612.53533,retained,0
E01001596,True,62.89845,retained,3
E01001597,True,170.69284,retained,3
E01001599,False,22.81404,at_least_one_direction_below_36,-1
E01001600,True,430.63113,retained,3
E01001601,True,152.1713,retained,2
E01001602,True,230.50463,retained,0
E01001603,True,201.01349,retained,1
E01001604,True,1082.90105,retained,0
E01001605,True,55.55738,retained,3
E01001606,True,47.51799,retained,3
E01001607,True,198.00231,retained,0
E01001608,False,12.2132,at_least_one_direction_below_36,-1
E01001609,True,1049.73757,retained,0
E01001611,True,256.2708,retained,0
E01001613,True,498.37742,retained,0
E01001614,True,372.57572,retained,1
E01001615,True,4113.80765,retained,0
E01001617,True,807.09158,retained,0
E01001618,True,273.48097,retained,3
E01001619,True,81.49906,retained,3
E01001620,True,164.04832,retained,2
E01001621,True,235.43092,retained,0
E01001623,False,21.05729,at_least_one_direction_below_36,-1
E01001624,True,63.90958,retained,3
E01001625,True,403.66188,retained,0
E01001629,True,593.18907,retained,0
E01001631,True,2600.72901,retained,2
E01001632,True,314.13333,retained,0
E01001633,True,49.73203,retained,3
E01001634,True,102.11658,retained,3
E01001635,False,27.35795,at_least_one_direction_below_36,-1
E01001637,True,47.09956,retained,1
E01001638,True,84.07179,retained,1
E01001641,True,2835.03199,retained,0
E01001642,True,292.75641,retained,1
E01001644,True,930.13142,retained,0
E01001645,True,165.54471999999998,retained,3
E01001646,True,625.25107,retained,0
E01001647,True,34.58177,retained,2
E01001648,True,361.57881,retained,0
E01001651,True,221.06196,retained,1
E01001652,True,415.16873,retained,0
E01001653,True,130.85526,retained,3
E01001654,False,0.1773099999999998,at_least_one_direction_below_36,-1
E01001655,True,51.44111999999999,retained,3
E01001656,False,31.58092,at_least_one_direction_below_36,-1
E01001658,True,529.16648,retained,1
E01001659,True,517.63746,retained,0
E01001660,True,51.87646,retained,3
E01001661,True,331.74577,retained,0
E01001665,True,858.83971,retained,0
E01001666,True,1862.38167,retained,0
E01001669,True,327.80919,retained,0
E01001671,True,190.2409,retained,3
E01001673,True,3614.99797,retained,0
E01001674,True,34.80949,retained,3
E01001676,True,1302.74878,retained,0
E01001677,True,605.96853,retained,0
E01001678,True,137.44432,retained,1
E01001680,True,45.28997,retained,3
E01001682,True,509.50361,retained,0
E01001683,True,703.12702,retained,0
E01001684,True,49.78001,retained,1
E01001685,False,1.8714899999999997,at_least_one_direction_below_36,-1
E01001686,True,214.31608,retained,3
E01001687,False,19.99524,at_least_one_direction_below_36,-1
E01001688,True,563.10031,retained,1
E01001690,True,155.9355,retained,0
E01001693,True,906.05373,retained,0
E01001694,True,167.33839,retained,1
E01001695,True,73.35386,retained,4
E01001696,True,11995.48577,retained,0
E01001697,True,191.16869,retained,1
E01001698,True,44.92871,retained,3
E01001699,True,543.1618,retained,0
E01001700,True,833.43959,retained,0
E01001701,True,2117.80431,retained,3
E01001703,True,301.05324,retained,3
E01001704,True,91.60544,retained,1
E01001705,True,503.68482,retained,0
E01001708,True,443.17095,retained,0
E01001710,True,82.08821,retained,3
E01001712,True,599.47862,retained,0
E01001714,True,1045.81504,retained,0
E01001716,True,263.49396,retained,1
E01001717,True,349.93426,retained,1
E01001718,True,1550.64379,retained,0
E01001719,True,73.14579,retained,1
E01001720,True,225.12215,retained,3
E01001722,True,783.64739,retained,0
E01001724,True,3248.93149,retained,0
E01001726,True,1074.86139,retained,0
E01001727,True,49.20206,retained,3
E01001728,True,195.26705,retained,2
E01001729,True,1223.42379,retained,2
E01001730,True,705.64196,retained,0
E01001731,True,1265.10635,retained,0
E01001733,True,437.87877,retained,3
E01001734,True,1876.59228,retained,0
E01001735,True,146.92306,retained,3
E01001737,True,267.30062,retained,0
E01001738,True,230.51628,retained,1
E01001739,True,478.26434,retained,0
E01001740,True,112.85389,retained,3
E01001741,True,476.35104,retained,0
E01001742,True,212.10516,retained,0
E01001744,True,69.5086,retained,4
E01001745,True,261.01226,retained,3
E01001746,True,60.4348,retained,1
E01001747,True,2044.88815,retained,0
E01001749,True,719.04948,retained,0
E01001750,True,810.58648,retained,0
E01001751,True,354.17122,retained,0
E01001755,True,792.60676,retained,0
E01001756,True,3203.5735,retained,0
E01001757,True,168.00236,retained,1
E01001758,True,993.85537,retained,0
E01001759,False,30.65944,at_least_one_direction_below_36,-1
E01001760,True,2168.34202,retained,0
E01001761,True,95.72427,retained,3
E01001762,True,4387.24171,retained,0
E01001765,True,88.80897,retained,4
E01001767,True,127.68636,retained,1
E01001769,True,308.01817,retained,3
E01001770,True,457.03296,retained,0
E01001772,True,87.57026,retained,2
E01001774,True,686.44477,retained,0
E01001775,True,145.83209,retained,3
E01001776,True,61.71816,retained,3
E01001777,True,1046.02487,retained,0
E01001781,True,1352.44189,retained,0
E01001783,False,12.08894,at_least_one_direction_below_36,-1
E01001784,True,69.38594,retained,3
E01001786,True,786.61575,retained,0
E01001787,True,203.22107,retained,1
E01001788,True,222.03612,retained,1
E01001791,True,77.53346,retained,1
E01001792,True,2501.82967,retained,0
E01001793,True,152.93796,retained,1
E01001795,True,944.71634,retained,0
E01001796,True,49.38715,retained,3
E01001798,True,1029.11797,retained,0
E01001800,True,681.11503,retained,0
E01001801,True,220.62119,retained,3
E01001802,True,222.0117,retained,2
E01001803,True,527.65985,retained,0
E01001805,True,133.67701,retained,3
E01001806,True,176.00736,retained,2
E01001807,True,518.87683,retained,0
E01001808,True,3690.86313,retained,0
E01001809,True,387.49249,retained,0
E01001811,True,728.46641,retained,0
E01001813,True,6620.45144,retained,0
E01001814,True,1796.87536,retained,0
E01001815,True,49.02078,retained,3
E01001816,True,35.7854,retained,3
E01001819,True,121.12428,retained,1
E01001820,True,82.04036,retained,3
E01001821,True,106.57183,retained,1
E01001822,True,52.28637,retained,3
E01001824,True,467.63716,retained,2
E01001826,True,443.278,retained,0
E01001827,True,503.96357,retained,1
E01001828,True,84.51361,retained,3
E01001829,True,471.07911,retained,0
E01001830,True,1364.03844,retained,0
E01001831,True,2460.36212,retained,0
E01001832,True,1235.27395,retained,0
E01001833,False,6.09176,at_least_one_direction_below_36,-1
E01001834,True,812.44012,retained,0
E01001836,True,719.12793,retained,0
E01001837,True,82.42092,retained,3
E01001839,True,3028.41537,retained,0
E01001840,True,603.68683,retained,0
E01001841,True,125.31326,retained,3
E01001844,True,352.74993,retained,0
E01001845,True,44.50384,retained,1
E01001846,True,421.46707,retained,1
E01001847,True,40.86408,retained,1
E01001848,True,1020.83757,retained,0
E01001849,True,1048.49864,retained,0
E01001850,True,403.49073,retained,4
E01001856,True,417.20579,retained,3
E01001857,True,698.28562,retained,0
E01001858,True,320.87924,retained,0
E01001860,True,1328.30121,retained,0
E01001861,True,717.83798,retained,0
E01001866,True,972.46202,retained,0
E01001867,True,205.91506,retained,1
E01001869,True,368.37023,retained,0
E01001871,True,211.44022,retained,1
E01001875,True,625.99458,retained,0
E01001876,True,1291.13577,retained,2
E01001877,True,1252.03488,retained,0
E01001879,True,193.01034,retained,2
E01001882,True,537.38323,retained,0
E01001883,True,258.40251,retained,1
E01001884,True,232.46128,retained,2
E01001886,True,621.74764,retained,0
E01001887,True,994.26647,retained,0
E01001891,True,2078.51422,retained,0
E01001894,True,224.16607,retained,1
E01001898,True,14053.78325,retained,0
E01001899,True,139.6408,retained,4
E01001902,True,276.42624,retained,0
E01001903,True,319.47659,retained,0
E01001905,True,89.84788999999999,retained,3
E01001909,True,788.48998,retained,0
E01001911,True,225.88507,retained,0
E01001912,True,498.06348,retained,0
E01001914,True,505.33469,retained,0
E01001915,True,1234.72899,retained,0
E01001916,False,0.0,at_least_one_direction_below_36,-1
E01001918,True,582.94638,retained,0
E01001920,True,2245.29312,retained,0
E01001921,True,582.30605,retained,0
E01001922,True,211.61449,retained,2
E01001923,False,18.37172,at_least_one_direction_below_36,-1
E01001924,True,243.22259,retained,1
E01001925,True,240.85129,retained,3
E01001928,True,407.91453,retained,3
E01001929,True,260.61621,retained,4
E01001930,True,695.6854,retained,0
E01001932,True,396.95509,retained,2
E01001933,True,347.0177,retained,0
E01001937,True,474.10952,retained,2
E01001938,True,589.22431,retained,0
E01001940,True,1048.94946,retained,0
E01001941,True,2745.30221,retained,0
E01001942,True,845.37063,retained,0
E01001943,True,15629.10703,retained,0
E01001945,False,18.02564,at_least_one_direction_below_36,-1
E01001946,False,1.65074,at_least_one_direction_below_36,-1
E01001948,True,189.17837,retained,1
E01001950,True,276.8199,retained,4
E01001951,True,296.30658,retained,1
E01001952,True,123.23317,retained,1
E01001953,True,2300.76014,retained,0
E01001954,True,333.37395,retained,0
E01001955,True,56.84186,retained,2
E01001956,True,66.84746,retained,4
E01001958,False,19.89675,at_least_one_direction_below_36,-1
E01001959,True,245.51904,retained,1
E01001961,False,3.02717,at_least_one_direction_below_36,-1
E01001962,True,411.15467,retained,3
E01001963,True,327.33858,retained,3
E01001964,True,322.19936,retained,3
E01001966,True,471.42068,retained,3
E01001968,True,140.19778,retained,2
E01001969,True,418.30259,retained,2
E01001970,True,193.74012,retained,1
E01001971,True,103.10571,retained,1
E01001972,True,495.45498,retained,2
E01001973,True,749.53405,retained,0
E01001974,True,929.95221,retained,0
E01001975,True,553.21426,retained,0
E01001976,True,70.70363,retained,3
E01001977,True,123.68965,retained,1
E01001978,True,546.96703,retained,0
E01001979,True,2373.34617,retained,0
E01001980,True,90.08508,retained,3
E01001981,True,168.96683,retained,1
E01001983,True,365.38665,retained,1
E01001984,True,282.9488,retained,1
E01001986,True,270.14879,retained,3
E01001987,False,24.69132,at_least_one_direction_below_36,-1
E01001988,False,27.08485,at_least_one_direction_below_36,-1
E01001989,True,462.25717,retained,3
E01001990,True,2640.70391,retained,0
E01001991,True,331.90917,retained,0
E01001992,True,36.35106,retained,3
E01001994,True,144.16937,retained,1
E01001995,True,57.52945,retained,3
E01001996,False,17.66459,at_least_one_direction_below_36,-1
E01001997,True,416.61845,retained,0
E01001999,True,1459.43038,retained,0
E01002002,True,836.38901,retained,0
E01002003,True,2215.49891,retained,0
E01002005,True,438.14242,retained,0
E01002008,True,558.43481,retained,0
E01002009,True,1017.40428,retained,0
E01002010,True,193.86111,retained,3
E01002011,True,2050.41429,retained,0
E01002013,True,350.17784,retained,0
