lsoa,retained_for_fit,min_direction_activity,exclusion_reason,cluster
E01002979,False,0.2071899999999999,at_least_one_direction_below_36,-1
E01002981,True,47.49621,retained,-1
E01002982,True,293.88982,retained,6
E01002983,True,89.30983,retained,-1
E01002984,True,2411.26212,retained,2
E01002986,False,3.92107,at_least_one_direction_below_36,-1
E01002987,True,2965.79908,retained,2
E01002988,True,98.02748,retained,-1
E01002990,True,284.49349,retained,6
E01002991,True,44.72306,retained,-1
E01002993,True,308.4318,retained,4
E01002994,True,169.99109,retained,6
E01002995,True,245.10338,retained,6
E01002996,True,492.55433,retained,6
E01002997,True,124.98015,retained,-1
E01002998,True,65.13412,retained,-1
E01002999,True,388.92012,retained,6
E01003000,True,196.97462,retained,0
E01003001,True,259.02541,retained,6
E01003002,True,400.73223,retained,6
E01003005,True,94.15307,retained,-1
E01003006,True,285.01022,retained,0
E01003007,False,25.01543,at_least_one_direction_below_36,-1
E01003008,True,81.22991,retained,-1
E01003009,True,124.93546,retained,-1
E01003010,True,189.04574,retained,-1
E01003011,True,103.90148,retained,-1
E01003013,True,6010.30765,retained,2
E01003014,True,2295.07451,retained,2
E01003016,True,265.26104,retained,5
E01003018,True,1803.51904,retained,2
E01003019,True,459.99757,retained,6
E01003020,True,4319.02861,retained,4
E01003023,True,1360.41213,retained,1
E01003024,True,2318.68227,retained,2
E01003026,True,157.6246,retained,-1
E01003030,True,395.76365,retained,6
E01003031,True,102.57319,retained,-1
E01003032,True,7497.52817,retained,2
E01003034,True,490.82886,retained,6
E01003035,True,151.3106,retained,-1
E01003037,True,1252.61054,retained,2
E01003039,True,329.93093,retained,6
E01003040,True,222.52581,retained,6
E01003041,True,614.97419,retained,5
E01003042,True,452.17026,retained,2
E01003043,True,36.00392,retained,-1
E01003044,True,78.43901,retained,-1
E01003046,True,49.64709,retained,-1
E01003047,True,22212.96915,retained,2
E01003048,True,105.40933,retained,-1
E01003051,True,954.22017,retained,1
E01003052,True,82.23125999999999,retained,-1
E01003053,True,364.03848,retained,6
E01003054,True,638.27849,retained,5
E01003057,True,1579.9315,retained,2
E01003060,True,561.25111,retained,1
E01003061,True,4915.39695,retained,2
E01003062,True,56.64391,retained,-1
E01003064,True,85.15399,retained,-1
E01003066,False,5.662669999999999,at_least_one_direction_below_36,-1
E01003067,True,249.91603,retained,6
E01003068,True,102.264,retained,-1
E01003069,True,357.1703,retained,1
E01003071,False,13.94522,at_least_one_direction_below_36,-1
E01003072,True,385.22561,retained,6
E01003074,True,3258.96237,retained,2
E01003076,True,4049.06278,retained,6
E01003077,True,1243.76185,retained,2
E01003078,True,57.24009,retained,-1
E01003079,True,60.22487,retained,-1
E01003080,False,7.423859999999999,at_least_one_direction_below_36,-1
E01003081,True,2554.68547,retained,2
E01003082,True,175.41796,retained,1
E01003083,True,185.65508,retained,3
E01003084,True,80.45729,retained,-1
E01003085,False,24.34215,at_least_one_direction_below_36,-1
E01003086,True,118.28269,retained,1
E01003087,True,1068.52695,retained,6
E01003089,True,1544.94682,retained,2
E01003090,True,1087.84346,retained,1
E01003091,True,170.06173,retained,1
E01003096,True,949.02008,retained,2
E01003097,True,254.95715,retained,1
E01003099,True,3876.56476,retained,2
E01003100,True,461.5328,retained,1
E01003101,True,1068.94182,retained,1
E01003102,True,11407.18508,retained,2
E01003104,True,456.4297,retained,1
E01003105,True,48.70164,retained,-1
E01003106,True,784.56212,retained,2
E01003107,True,59.11798,retained,-1
E01003108,True,1038.50561,retained,2
E01003110,True,499.3354000000001,retained,6
E01003112,True,167.24803,retained,0
E01003115,True,424.34629,retained,1
E01003116,False,19.32472,at_least_one_direction_below_36,-1
E01003117,True,3843.06629,retained,2
E01003118,True,3586.57099,retained,2
E01003119,True,674.13134,retained,6
E01003120,True,6507.0997800000005,retained,2
E01003121,True,865.61896,retained,5
E01003125,True,359.50159,retained,6
E01003126,True,1211.10449,retained,2
E01003127,True,1366.05487,retained,2
E01003128,True,1288.78238,retained,1
E01003130,False,18.93825,at_least_one_direction_below_36,-1
E01003131,True,3124.95153,retained,2
E01003133,False,24.44715,at_least_one_direction_below_36,-1
E01003134,True,57.54541,retained,-1
E01003137,True,4927.58672,retained,2
E01003139,True,653.45374,retained,1
E01003141,True,439.0388,retained,2
E01003144,True,601.4381500000001,retained,5
E01003145,True,550.16016,retained,5
E01003146,True,542.36251,retained,1
E01003147,True,687.05728,retained,2
E01003148,False,23.0556,at_least_one_direction_below_36,-1
E01003150,True,6980.8734,retained,2
E01003151,True,43.67366,retained,-1
E01003152,True,219.66573,retained,1
E01003153,True,462.82203,retained,4
E01003154,True,183.44054,retained,6
E01003156,True,103.54899,retained,-1
E01003158,False,22.18795,at_least_one_direction_below_36,-1
E01003159,True,388.33036,retained,6
E01003160,True,217.95891,retained,0
E01003162,True,1355.82112,retained,2
E01003163,True,136.7727,retained,-1
E01003164,True,2488.54547,retained,2
E01003165,True,239.34939,retained,6
E01003166,True,2619.7098,retained,2
E01003167,True,143.20411,retained,-1
E01003169,True,713.06499,retained,1
E01003170,False,29.15841,at_least_one_direction_below_36,-1
E01003172,True,990.14637,retained,1
E01003174,False,15.59661,at_least_one_direction_below_36,-1
E01003175,True,69.30614,retained,-1
E01003176,True,2427.02384,retained,2
E01003177,True,760.16062,retained,6
E01003179,True,364.56514,retained,1
E01003180,True,520.69503,retained,6
E01003181,True,893.6068799999999,retained,1
E01003182,False,35.23943,at_least_one_direction_below_36,-1
E01003183,True,3028.30999,retained,2
E01003185,True,183.33402,retained,1
E01003186,True,2250.21961,retained,2
E01003187,False,23.92828,at_least_one_direction_below_36,-1
E01003189,False,0.0,at_least_one_direction_below_36,-1
E01003190,True,905.00694,retained,0
E01003191,True,134.12098,retained,-1
E01003192,True,223.89077,retained,0
E01003193,True,727.82285,retained,0
E01003194,True,157.08452,retained,0
E01003195,True,148.36478,retained,0
E01003196,False,0.0,at_least_one_direction_below_36,-1
E01003198,True,98.42092,retained,-1
E01003199,True,1241.46885,retained,5
E01003200,True,853.3150499999999,retained,2
E01003202,True,1139.45648,retained,2
E01003203,True,254.28665,retained,1
E01003207,True,2019.77168,retained,2
E01003209,True,253.11523,retained,6
E01003210,True,949.73893,retained,1
E01003211,True,422.02883,retained,1
E01003212,True,228.46141,retained,6
E01003213,True,56.35749,retained,-1
E01003214,True,950.94031,retained,2
E01003215,True,393.73365,retained,1
E01003217,True,440.74007,retained,6
E01003218,True,46.06005,retained,-1
E01003219,True,48.21202,retained,-1
E01003220,True,282.92583,retained,6
E01003221,True,1233.6322,retained,1
E01003223,True,1171.67686,retained,2
E01003224,True,321.96388,retained,1
E01003225,False,2.42121,at_least_one_direction_below_36,-1
E01003226,True,560.71028,retained,2
E01003227,True,318.42514,retained,2
E01003229,True,1046.57496,retained,6
E01003231,True,761.42818,retained,6
E01003232,True,393.3947,retained,6
E01003233,True,80.22128,retained,-1
E01003235,True,80.79408,retained,-1
E01003236,True,48.03836,retained,-1
E01003237,True,470.15718,retained,1
E01003238,True,249.94876,retained,0
E01003239,True,119.69511,retained,-1
E01003240,True,650.56062,retained,2
E01003241,True,1182.55039,retained,2
E01003243,True,1028.80423,retained,1
E01003244,True,169.79979,retained,1
E01003245,True,50.50041,retained,-1
E01003246,False,12.89604,at_least_one_direction_below_36,-1
E01003247,True,286.71005,retained,1
E01003248,True,945.24475,retained,1
E01003249,True,68.56921,retained,-1
E01003251,True,803.29236,retained,1
E01003253,True,1027.64624,retained,2
E01003254,True,44.86689,retained,-1
E01003255,True,2503.77144,retained,2
E01003256,True,541.96705,retained,2
E01003257,True,459.16027,retained,2
E01003258,True,183.85748,retained,3
E01003259,True,386.87175,retained,6
E01003260,True,47.31182,retained,-1
E01003261,True,45.8592,retained,-1
E01003263,True,655.60079,retained,2
E01003264,True,259.11554,retained,1
E01003265,True,2334.40308,retained,2
E01003266,True,278.7451,retained,1
E01003267,False,31.46255,at_least_one_direction_below_36,-1
E01003268,True,310.93211,retained,0
E01003269,True,38.88172,retained,-1
E01003270,True,47.7775,retained,-1
E01003271,False,0.0,at_least_one_direction_below_36,-1
E01003272,True,475.80515,retained,6
E01003273,True,37.03936,retained,-1
E01003274,True,505.99721,retained,0
E01003275,False,7.84866,at_least_one_direction_below_36,-1
E01003276,True,246.17098,retained,0
E01003277,False,35.23854,at_least_one_direction_below_36,-1
E01003278,True,365.95952,retained,1
E01003279,True,82.76971,retained,-1
E01003280,True,824.42914,retained,0
E01003281,True,109.70512,retained,-1
E01003282,True,425.86807,retained,1
E01003284,True,67.01707999999999,retained,-1
E01003285,True,126.742,retained,-1
E01003286,True,1176.0894,retained,2
E01003287,False,6.73704,at_least_one_direction_below_36,-1
E01003288,True,1738.32608,retained,2
E01003290,True,84.98684,retained,-1
E01003291,True,1315.775,retained,6
E01003292,True,255.17073,retained,0
E01003295,True,70.41998,retained,-1
E01003298,True,111.08693,retained,-1
E01003299,True,121.10262,retained,-1
E01003300,False,32.84515,at_least_one_direction_below_36,-1
E01003301,True,174.36408,retained,6
E01003302,True,121.18687,retained,-1
E01003303,True,10184.67431,retained,2
E01003304,True,425.79658,retained,5
E01003305,True,775.14639,retained,2
E01003307,True,126.23289,retained,-1
E01003308,True,469.65151,retained,2
E01003309,True,107.90205,retained,-1
E01003310,True,336.65465,retained,0
E01003311,True,48.57349,retained,-1
E01003312,False,14.26706,at_least_one_direction_below_36,-1
E01003313,True,150.04425,retained,1
E01003314,False,14.40035,at_least_one_direction_below_36,-1
E01003318,True,11364.83529,retained,2
E01003319,True,323.57033,retained,6
E01003320,True,124.24089,retained,-1
E01003321,True,662.76484,retained,1
E01003322,True,1414.11756,retained,5
E01003325,True,1009.58139,retained,2
E01003326,True,48.97952,retained,-1
E01003327,True,1658.22115,retained,2
E01003328,True,38.58530999999999,retained,-1
E01003330,True,207.7253,retained,6
E01003331,True,126.20645,retained,-1
E01003332,True,114.27291,retained,-1
E01003333,True,195.88278,retained,0
E01003334,True,2155.71664,retained,2
E01003336,True,273.15891,retained,1
E01003337,True,309.1119,retained,2
E01003339,True,440.20373,retained,6
E01003340,True,7170.28371,retained,2
E01003342,True,318.76924,retained,1
E01003344,True,83.04372,retained,-1
E01003346,True,127.1671,retained,3
E01003347,True,164.05483,retained,0
E01003348,True,203.93294,retained,1
E01003350,True,53.7263,retained,-1
E01003351,True,204.56928,retained,0
E01003352,True,54.44364,retained,-1
E01003353,False,24.82622,at_least_one_direction_below_36,-1
E01003354,True,117.61755,retained,-1
E01003355,True,889.77746,retained,2
E01003356,True,260.10158,retained,4
E01003358,True,763.95478,retained,2
E01003359,True,1707.15184,retained,2
